date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:14:02	13559/13559	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:13:57%20GMT	http://connectionpoint4u.com/~connectp/location2014.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/location2014.html	(from http://connectionpoint4u.com/~connectp/smallgroups.php)
09:14:03	285202/285202	U-----	200	untouched ('')	image/png	date:Thu,%2004%20Feb%202016%2002:30:10%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/649834_1_e6ca51.png?rand=0.13595633997128303	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/649834_1_e6ca51c124.png	(from http://connectionpoint4u.com/vision.php)
09:14:03	276058/276058	U-----	200	untouched ('')	image/png	date:Sat,%2020%20Feb%202016%2002:30:37%20GMT	http://connectionpoint4u.com/cms-assets/images/779833.salvation.page.png	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/779833.salvation.page.png	(from http://connectionpoint4u.com/salvation.php)
09:14:03	99033/99033	U-----	200	untouched ('')	image/jpeg	date:Sat,%2020%20Feb%202016%2001:56:14%20GMT	http://connectionpoint4u.com/cms-assets/images/488454.nextstep.baptism.jpg	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/488454.nextstep.baptism.jpg	(from http://connectionpoint4u.com/baptism.php)
09:14:03	28286/28286	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:13:59%20GMT	http://connectionpoint4u.com/~connectp/media.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/media.html	(from http://connectionpoint4u.com/~connectp/smallgroups.php)
09:14:03	152490/152490	U-----	200	untouched ('')	image/png	date:Sat,%2020%20Feb%202016%2004:02:32%20GMT	http://connectionpoint4u.com/cms-assets/images/129924.connect-and-serve.png	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/129924.connect-and-serve.png	(from http://connectionpoint4u.com/~connectp/serving.php)
09:14:04	39105/39105	U-----	200	untouched ('')	image/jpeg	date:Tue,%2020%20Jun%202017%2002:36:56%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_94_e8fb9e.jpg?rand=0.716783840582154	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_94_e8fb9e3cf7.jpg	(from http://connectionpoint4u.com/media.php)
09:14:04	170153/170153	U-----	200	untouched ('')	image/png	date:Mon,%2001%20May%202017%2001:49:07%20GMT	http://connectionpoint4u.com/cms-assets/images/966903.itsok.png?rand=0.2583724577037714	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/966903.itsok1665.png	(from http://connectionpoint4u.com/media.php)
09:14:06	13434/13434	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:02%20GMT	http://connectionpoint4u.com/~connectp/contactpage.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/contactpage.html	(from http://connectionpoint4u.com/~connectp/smallgroups.php)
09:14:07	65840/65840	U-----	200	untouched ('')	image/jpeg	date:Mon,%2006%20Mar%202017%2001:22:06%20GMT	http://connectionpoint4u.com/cms-assets/images/178293.90s.jpg?rand=0.42578721479602444	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/178293.90sce9e.jpg	(from http://connectionpoint4u.com/media.php)
09:14:07	25671/25671	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:04%20GMT	http://connectionpoint4u.com/~connectp/make-war.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/make-war.html	(from http://connectionpoint4u.com/media.php)
09:14:08	201433/201433	U-----	200	untouched ('')	image/png	date:Sun,%2012%20Feb%202017%2020:53:09%20GMT	http://connectionpoint4u.com/cms-assets/images/493461.engage-media.png?rand=0.9978739216452188	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/493461.engage-mediaabb8.png	(from http://connectionpoint4u.com/media.php)
09:14:08	29318/29318	U-----	200	untouched ('')	image/jpeg	date:Sun,%2008%20Jan%202017%2000:28:00%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_88_e8fb9e.jpg?rand=0.8776388144182055	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_88_e8fb9e8865.jpg	(from http://connectionpoint4u.com/media.php)
09:14:08	19073/19073	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:04%20GMT	http://connectionpoint4u.com/~connectp/itsoktonotbeok.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/itsoktonotbeok.html	(from http://connectionpoint4u.com/media.php)
09:14:09	46274/46274	U-----	200	untouched ('')	image/png	date:Sun,%2008%20Jan%202017%2000:41:27%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_89_edc72b.png?rand=0.8556788910825646	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_89_edc72b0dee.png	(from http://connectionpoint4u.com/media.php)
09:14:09	24454/24454	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:05%20GMT	http://connectionpoint4u.com/~connectp/ilovethe90s.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/ilovethe90s.html	(from http://connectionpoint4u.com/media.php)
09:14:10	101546/101546	U-----	200	untouched ('')	image/png	date:Mon,%2017%20Oct%202016%2015:24:27%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_83_e8fb9e.png?rand=0.4648767011796342	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_83_e8fb9e13fa.png	(from http://connectionpoint4u.com/media.php)
09:14:11	21020/21020	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:07%20GMT	http://connectionpoint4u.com/~connectp/engage.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/engage.html	(from http://connectionpoint4u.com/media.php)
09:14:12	17048/17048	U-----	200	untouched ('')	image/jpeg	date:Tue,%2013%20Sep%202016%2014:33:32%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_81_e13866670f24.jpg?rand=0.9364829967062052	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_81_e13866670f2413cc.jpg	(from http://connectionpoint4u.com/media.php)
09:14:12	345/345	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Aug%202017%2013:14:12%20GMT	http://connectionpoint4u.com/~connectp/media/09132013.mp3	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/media/09132013.mp3	(from http://connectionpoint4u.com/~connectp/media.php)
09:14:13	21368/21368	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:09%20GMT	http://connectionpoint4u.com/~connectp/breathe.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/breathe.html	(from http://connectionpoint4u.com/media.php)
09:14:13	15852/15852	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:08%20GMT	http://connectionpoint4u.com/~connectp/newyears2017.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/newyears2017.html	(from http://connectionpoint4u.com/media.php)
09:14:13	12616/12616	U-----	200	untouched ('')	image/png	date:Wed,%2010%20Aug%202016%2014:47:49%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_77_e8fb9e.png?rand=0.4068142685900294	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_77_e8fb9ea26f.png	(from http://connectionpoint4u.com/media.php)
09:14:14	48084/48084	U-----	200	untouched ('')	image/jpeg	date:Sun,%2026%20Jun%202016%2017:47:04%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_75_e8fb9e.jpg?rand=0.9525606587176567	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_75_e8fb9eae2b.jpg	(from http://connectionpoint4u.com/media.php)
09:14:14	21786/21786	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:10%20GMT	http://connectionpoint4u.com/~connectp/detox.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/detox.html	(from http://connectionpoint4u.com/media.php)
09:14:14	44787/44787	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20May%202016%2015:39:07%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_72_e8fb9e.jpg?rand=0.7423904346370265	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_72_e8fb9e166b.jpg	(from http://connectionpoint4u.com/media.php)
09:14:15	23725/23725	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:12%20GMT	http://connectionpoint4u.com/~connectp/weare.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/weare.html	(from http://connectionpoint4u.com/media.php)
09:14:16	47045/47045	U-----	200	untouched ('')	image/jpeg	date:Tue,%2005%20Apr%202016%2012:25:59%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_71_e8fb9e.jpg?rand=0.9528564312629792	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_71_e8fb9eeb33.jpg	(from http://connectionpoint4u.com/media.php)
09:14:17	27827/27827	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:13%20GMT	http://connectionpoint4u.com/~connectp/runningwithgiants.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/runningwithgiants.html	(from http://connectionpoint4u.com/media.php)
09:14:17	16070/16070	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:14%20GMT	http://connectionpoint4u.com/~connectp/audaciousfaith.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/audaciousfaith.html	(from http://connectionpoint4u.com/media.php)
09:14:17	350/350	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Aug%202017%2013:14:17%20GMT	http://connectionpoint4u.com/~connectp/media/makewar072317.mp3	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/media/makewar072317.mp3	(from http://connectionpoint4u.com/~connectp/make-war.php)
09:14:17	41378/41378	U-----	200	untouched ('')	image/jpeg	date:Tue,%2008%20Mar%202016%2017:07:05%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/587345_11_e8fb9e.jpg?rand=0.29024482351068376	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/587345_11_e8fb9edf45.jpg	(from http://connectionpoint4u.com/media.php)
09:14:17	39308/39308	U-----	200	untouched ('')	image/jpeg	date:Wed,%2003%20Feb%202016%2018:58:51%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_67_e8fb9e.jpg?rand=0.7922904202778902	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_67_e8fb9e8821.jpg	(from http://connectionpoint4u.com/media.php)
09:14:18	21404/21404	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:15%20GMT	http://connectionpoint4u.com/~connectp/christianatheist.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/christianatheist.html	(from http://connectionpoint4u.com/media.php)
09:14:18	20001/20001	U-----	200	untouched ('')	image/jpeg	date:Wed,%2003%20Feb%202016%2000:50:10%20GMT	http://connectionpoint4u.com/cms-assets/images/809419.change.series.jpg?rand=0.12593438502695398	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/809419.change.series1d41.jpg	(from http://connectionpoint4u.com/media.php)
09:14:19	22689/22689	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:16%20GMT	http://connectionpoint4u.com/prayerandfasting.php	D:/Websites/CPC%20Old/connectionpoint4u.com/prayerandfasting.html	(from http://connectionpoint4u.com/media.php)
09:14:19	24488/24488	U-----	200	untouched ('')	image/jpeg	date:Tue,%2014%20Jul%202015%2020:13:58%20GMT	http://connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_65_e2c87e.jpg?rand=0.08031983627602968	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/zoom-cropped-images/464544_65_e2c87eb88f.jpg	(from http://connectionpoint4u.com/media.php)
09:14:19	354/354	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Aug%202017%2013:14:19%20GMT	http://connectionpoint4u.com/~connectp/media/ilovethe90s031917.mp3	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/media/ilovethe90s031917.mp3	(from http://connectionpoint4u.com/~connectp/ilovethe90s.php)
09:14:20	5847/5847	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:19%20GMT	http://connectionpoint4u.com/~connectp/what-on-earth.php	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/what-on-earth.html	(from http://connectionpoint4u.com/media.php)
09:14:21	22968/22968	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:17%20GMT	http://connectionpoint4u.com/stuck.php	D:/Websites/CPC%20Old/connectionpoint4u.com/stuck.html	(from http://connectionpoint4u.com/media.php)
09:14:21	86840/86840	U-----	200	untouched ('')	image/jpeg	date:Mon,%2006%20Apr%202015%2000:08:24%20GMT	http://connectionpoint4u.com/cms-assets/images/404042.woeaihfsmall.jpg?rand=0.02467038016642492	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/404042.woeaihfsmalleac9.jpg	(from http://connectionpoint4u.com/media.php)
09:14:21	124319/124319	U-----	200	untouched ('')	image/jpeg	date:Sun,%2001%20Mar%202015%2022:44:21%20GMT	http://connectionpoint4u.com/cms-assets/images/232934.mmsmall.jpg?rand=0.5094764462284018	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/232934.mmsmalld497.jpg	(from http://connectionpoint4u.com/media.php)
09:14:21	18472/18472	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:18%20GMT	http://connectionpoint4u.com/change.php	D:/Websites/CPC%20Old/connectionpoint4u.com/change.html	(from http://connectionpoint4u.com/media.php)
09:14:22	82996/82996	U-----	200	untouched ('')	image/jpeg	date:Thu,%2005%20Feb%202015%2003:45:25%20GMT	http://connectionpoint4u.com/cms-assets/images/511518.hhbsmall.jpg?rand=0.011058628248390101	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/511518.hhbsmall4d9c.jpg	(from http://connectionpoint4u.com/media.php)
09:14:24	16558/16558	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:20%20GMT	http://connectionpoint4u.com/what-on-earth.php	D:/Websites/CPC%20Old/connectionpoint4u.com/what-on-earth.html	(from http://connectionpoint4u.com/media.php)
09:14:24	66000/66000	U-----	200	untouched ('')	image/jpeg	date:Mon,%2012%20Jan%202015%2001:45:10%20GMT	http://connectionpoint4u.com/cms-assets/images/373312.insecuritysmall.jpg?rand=0.08657525727977167	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/373312.insecuritysmall5e36.jpg	(from http://connectionpoint4u.com/media.php)
09:14:25	22743/22743	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:21%20GMT	http://connectionpoint4u.com/missional_maddness.php	D:/Websites/CPC%20Old/connectionpoint4u.com/missional_maddness.html	(from http://connectionpoint4u.com/media.php)
09:14:26	144216/144216	U-----	200	untouched ('')	image/jpeg	date:Sun,%2007%20Dec%202014%2022:05:31%20GMT	http://connectionpoint4u.com/cms-assets/images/638541.christmassmall.jpg?rand=0.20021731639165652	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/images/638541.christmassmall57df.jpg	(from http://connectionpoint4u.com/media.php)
09:14:26	19492/19492	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:21%20GMT	http://connectionpoint4u.com/hbhb.php	D:/Websites/CPC%20Old/connectionpoint4u.com/hbhb.html	(from http://connectionpoint4u.com/media.php)
09:14:26	20822/20822	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:22%20GMT	http://connectionpoint4u.com/insecurity.php	D:/Websites/CPC%20Old/connectionpoint4u.com/insecurity.html	(from http://connectionpoint4u.com/media.php)
09:14:26	84322/84322	U-----	200	untouched ('')	image/jpeg	date:Mon,%2003%20Nov%202014%2002:35:15%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/571872.remembersmall.jpg?rand=0.3209915593521522	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/571872.remembersmall0885.jpg	(from http://connectionpoint4u.com/media.php)
09:14:26	364/364	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Aug%202017%2013:14:26%20GMT	http://connectionpoint4u.com/cms-assets/documents/253962.detox1.discuss.docx	D:/Websites/CPC%20Old/connectionpoint4u.com/cms-assets/documents/253962.detox1.discuss.docx	(from http://connectionpoint4u.com/~connectp/detox.php)
09:14:27	85251/85251	U-----	200	untouched ('')	image/jpeg	date:Mon,%2006%20Oct%202014%2001:26:49%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/520450.itmsmall.jpg?rand=0.8221047838064198	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/520450.itmsmallbd32.jpg	(from http://connectionpoint4u.com/media.php)
09:14:27	22520/22520	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:24%20GMT	http://connectionpoint4u.com/christmas-culture.php	D:/Websites/CPC%20Old/connectionpoint4u.com/christmas-culture.html	(from http://connectionpoint4u.com/media.php)
09:14:27	42610/42610	U-----	200	untouched ('')	image/jpeg	date:Mon,%2001%20Sep%202014%2000:24:06%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/786896.mismall.jpg?rand=0.831035251112878	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/786896.mismallf11e.jpg	(from http://connectionpoint4u.com/media.php)
09:14:28	24321/24321	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:26%20GMT	http://connectionpoint4u.com/remember-when.php	D:/Websites/CPC%20Old/connectionpoint4u.com/remember-when.html	(from http://connectionpoint4u.com/media.php)
09:14:28	350/350	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Aug%202017%2013:14:28%20GMT	http://connectionpoint4u.com/~connectp/media/abraham061916.mp3	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/media/abraham061916.mp3	(from http://connectionpoint4u.com/~connectp/runningwithgiants.php)
09:14:28	72115/72115	U-----	200	untouched ('')	image/jpeg	date:Fri,%2008%20Aug%202014%2014:23:30%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/457394.soapsmall.jpg?rand=0.9766539722610524	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/457394.soapsmall1171.jpg	(from http://connectionpoint4u.com/media.php)
09:14:29	24461/24461	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:27%20GMT	http://connectionpoint4u.com/mission-impossible.php	D:/Websites/CPC%20Old/connectionpoint4u.com/mission-impossible.html	(from http://connectionpoint4u.com/media.php)
09:14:30	83131/83131	U-----	200	untouched ('')	image/jpeg	date:Sun,%2006%20Jul%202014%2023:23:16%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/746696.freedomsmall.jpg?rand=0.3249750640402832	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/746696.freedomsmall7267.jpg	(from http://connectionpoint4u.com/media.php)
09:14:30	23377/23377	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:26%20GMT	http://connectionpoint4u.com/in-the-meantime.php	D:/Websites/CPC%20Old/connectionpoint4u.com/in-the-meantime.html	(from http://connectionpoint4u.com/media.php)
09:14:31	64098/64098	U-----	200	untouched ('')	image/jpeg	date:Mon,%2002%20Jun%202014%2001:58:06%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/977373.godisenough-small.jpg?rand=0.13633628370334583	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/977373.godisenough-smallf5af.jpg	(from http://connectionpoint4u.com/media.php)
09:14:33	23673/23673	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:28%20GMT	http://connectionpoint4u.com/soap.php	D:/Websites/CPC%20Old/connectionpoint4u.com/soap.html	(from http://connectionpoint4u.com/media.php)
09:14:34	20754/20754	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:28%20GMT	http://connectionpoint4u.com/freedom.php	D:/Websites/CPC%20Old/connectionpoint4u.com/freedom.html	(from http://connectionpoint4u.com/media.php)
09:14:34	73582/73582	U-----	200	untouched ('')	image/jpeg	date:Mon,%2028%20Apr%202014%2003:48:29%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/517990.moneytalkssmall.jpg?rand=0.15546425056680646	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/517990.moneytalkssmallf84a.jpg	(from http://connectionpoint4u.com/media.php)
09:14:35	37269/37269	U-----	200	untouched ('')	image/jpeg	date:Mon,%2021%20Apr%202014%2000:54:48%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/822957.gods-not-deadsmall.jpg?rand=0.7508271503003336	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/822957.gods-not-deadsmallf9f1.jpg	(from http://connectionpoint4u.com/media.php)
09:14:35	23114/23114	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:31%20GMT	http://connectionpoint4u.com/money_talks.php	D:/Websites/CPC%20Old/connectionpoint4u.com/money_talks.html	(from http://connectionpoint4u.com/media.php)
09:14:35	73566/73566	U-----	200	untouched ('')	image/jpeg	date:Mon,%2014%20Apr%202014%2019:08:59%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/863312.invitationsmall.jpg?rand=0.14281011236412133	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/863312.invitationsmall5ddc.jpg	(from http://connectionpoint4u.com/media.php)
09:14:35	24482/24482	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:30%20GMT	http://connectionpoint4u.com/godis.php	D:/Websites/CPC%20Old/connectionpoint4u.com/godis.html	(from http://connectionpoint4u.com/media.php)
09:14:36	26087/26087	U-----	200	untouched ('')	image/jpeg	date:Sun,%2002%20Mar%202014%2022:34:09%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/736204.life-hype.jpg?rand=0.17118485032093172	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/736204.life-hype3f35.jpg	(from http://connectionpoint4u.com/media.php)
09:14:37	16442/16442	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:34%20GMT	http://connectionpoint4u.com/gods-not-dead.php	D:/Websites/CPC%20Old/connectionpoint4u.com/gods-not-dead.html	(from http://connectionpoint4u.com/media.php)
09:14:38	17241/17241	U-----	200	untouched ('')	image/jpeg	date:Mon,%2027%20Jan%202014%2000:46:00%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/271127.broken-346x146.jpg?rand=0.9912494643693027	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/271127.broken-346x1468df2.jpg	(from http://connectionpoint4u.com/media.php)
09:14:38	16275/16275	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:35%20GMT	http://connectionpoint4u.com/invitation.php	D:/Websites/CPC%20Old/connectionpoint4u.com/invitation.html	(from http://connectionpoint4u.com/media.php)
09:14:38	26060/26060	U-----	200	untouched ('')	image/jpeg	date:Mon,%2006%20Jan%202014%2016:17:52%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/26900.noresolutions.jpg?rand=0.8017159095956423	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/26900.noresolutions4ed6.jpg	(from http://connectionpoint4u.com/media.php)
09:14:39	26092/26092	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:35%20GMT	http://connectionpoint4u.com/life-hype.php	D:/Websites/CPC%20Old/connectionpoint4u.com/life-hype.html	(from http://connectionpoint4u.com/media.php)
09:14:40	3973/3973	U-----	200	untouched ('')	image/jpeg	date:Mon,%2009%20Dec%202013%2013:59:39%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/159613.proof.eyeglass.jpg?rand=0.584566297262298	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/159613.proof.eyeglass8ec8.jpg	(from http://connectionpoint4u.com/media.php)
09:14:40	24931/24931	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:36%20GMT	http://connectionpoint4u.com/broken.php	D:/Websites/CPC%20Old/connectionpoint4u.com/broken.html	(from http://connectionpoint4u.com/media.php)
09:14:40	6522/6522	U-----	200	untouched ('')	image/jpeg	date:Mon,%2002%20Dec%202013%2016:43:24%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/69177.connect.jpg?rand=0.3529503321824452	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/69177.connect9136.jpg	(from http://connectionpoint4u.com/media.php)
09:14:41	39063763/39063763	U-----	200	untouched ('')	audio/mpeg	date:Mon,%2016%20Sep%202013%2016:39:07%20GMT	http://connectionpoint4u.com/media/91513sermon.mp3	D:/Websites/CPC%20Old/connectionpoint4u.com/media/91513sermon.mp3	(from http://connectionpoint4u.com/media.php)
09:14:41	4784/4784	U-----	200	untouched ('')	image/jpeg	date:Tue,%2003%20Sep%202013%2017:39:04%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/44248.startswu.climb.jpg?rand=0.2612972968074991	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/44248.startswu.climb9a84.jpg	(from http://connectionpoint4u.com/media.php)
09:14:41	30689181/30689181	U-----	200	untouched ('')	audio/mpeg	date:Tue,%2015%20Oct%202013%2005:00:05%20GMT	http://connectionpoint4u.com/media/sermon91313.mp3	D:/Websites/CPC%20Old/connectionpoint4u.com/media/sermon91313.mp3	(from http://connectionpoint4u.com/media.php)
09:14:41	20911/20911	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:38%20GMT	http://connectionpoint4u.com/noresolutions.php	D:/Websites/CPC%20Old/connectionpoint4u.com/noresolutions.html	(from http://connectionpoint4u.com/media.php)
09:14:42	5651/5651	U-----	200	untouched ('')	image/jpeg	date:Tue,%2003%20Sep%202013%2017:39:04%20GMT	http://connectionpoint4u.com/~connectp/cms-assets/images/991135.yourfutureisforward.jpg?rand=0.8568008838963315	D:/Websites/CPC%20Old/connectionpoint4u.com/_connectp/cms-assets/images/991135.yourfutureisforward86fb.jpg	(from http://connectionpoint4u.com/media.php)
09:14:42	17408/17408	U--MC-	200	updated ('OK')	text/html	date:Mon,%2014%20Aug%202017%2013:14:38%20GMT	http://connectionpoint4u.com/proof.php	D:/Websites/CPC%20Old/connectionpoint4u.com/proof.html	(from http://connectionpoint4u.com/media.php)
